date,cumulative_confirmed,population,country_name,subregion1_name,subregion2_name,aggregation_level
2021-07-27,,868524,Indonesia,Central Java,Blora,2
2021-07-27,,298383,Indonesia,West Kalimantan,Mempawah,2
2021-07-27,,156133,Indonesia,East Kalimantan,West Kutai,2
2021-07-27,,216600,Indonesia,South Kalimantan,Banjarbaru,2
2021-07-27,,108064,Indonesia,Central Kalimantan,Barito Timur,2
2021-07-27,,106827,Indonesia,Papua,Yapen Islands,2
2021-07-27,,58717,Indonesia,West Papua,Sorong Selatan,2
2021-07-27,,522125,Indonesia,Riau,Bengkalis,2
2021-07-27,,557368,Indonesia,Riau,Rokan Hulu,2
2021-07-27,,407093,Indonesia,Riau,Siak,2
2021-07-27,,205774,Indonesia,West Sulawesi,Pasangkayu,2
2021-07-27,,150464,Indonesia,Central Sulawesi,Tojo Una Una,2
2021-07-27,,,Indonesia,North Sumatra,Pakpak Bharat,2
2021-07-27,,165763,Indonesia,North Sumatra,Tanjungbalai,2
2021-07-27,107044,12927316,Indonesia,Banten,,1
2021-07-27,42537,2189653,Indonesia,Riau Islands,,1
2021-07-27,22483,2506981,Indonesia,North Sulawesi,,1
2021-07-27,,443718,Indonesia,Aceh,Pidie,2
2021-07-27,,165269,Indonesia,Aceh,Nagan Raya,2
2021-07-27,,38077,Indonesia,Aceh,Sabang,2
2021-07-27,,178334,Indonesia,Aceh,Langsa,2
2021-07-27,,,Indonesia,Bangka Belitung Islands,Pangkal Pinang,2
2021-07-27,,1139061,Indonesia,Banten,Pandeglang,2
2021-07-27,,,Indonesia,East Java,Madiun,2
2021-07-27,,,Indonesia,East Java,Bojonegoro,2
2021-07-27,,1835627,Indonesia,Central Java,Brebes,2
2021-07-27,,392022,Indonesia,West Kalimantan,Landak,2
2021-07-27,,230847,Indonesia,South Kalimantan,Tabalong,2
2021-07-27,,692793,Indonesia,South Kalimantan,Banjarmasin,2
2021-07-27,,453212,Indonesia,Lampung,Pringsewu,2
2021-07-27,,103171,Indonesia,North Maluku,Tidore,2
2021-07-27,,395009,Indonesia,East Nusa Tenggara,Kupang Regency,2
2021-07-27,,,Indonesia,East Nusa Tenggara,Timor Tengah Selatan,2
2021-07-27,,131083,Indonesia,East Nusa Tenggara,Lembata,2
2021-07-27,,162199,Indonesia,Papua,Jayapura,2
2021-07-27,,152,Indonesia,Papua,Biak Numfor,2
2021-07-27,,226524,Indonesia,Papua,Tolikara,2
2021-07-27,,19104,Indonesia,Papua,Supiori,2
2021-07-27,,83072,Indonesia,West Papua,Fakfak,2
2021-07-27,,230436,Indonesia,North Sulawesi,Minahasa Selatan,2
2021-07-27,,120597,Indonesia,North Sulawesi,Kotamobagu,2
2021-07-27,,361910,Indonesia,West Sumatra,Tanah Datar,2
2021-07-27,,103856,Indonesia,Southeast Sulawesi,Kolaka Timur,2
2021-07-27,,279292,Indonesia,South Sulawesi,Tana Toraja,2
2021-07-27,,290727,Indonesia,South Sulawesi,Luwu Timur,2
2021-07-27,,263062,Indonesia,North Sumatra,Padang Lawas Utara,2
2021-07-27,,384982,Indonesia,North Sumatra,Labuhanbatu Utara,2
2021-07-26,794902,10557810,Indonesia,Jakarta,,1
2021-07-26,22004,2506981,Indonesia,North Sulawesi,,1
2021-07-26,,418189,Indonesia,Aceh,Aceh Timur,2
2021-07-26,,153313,Indonesia,Aceh,Pidie Jaya,2
2021-07-26,,38077,Indonesia,Aceh,Sabang,2
2021-07-26,,211862,Indonesia,Bali,Klungkung,2
2021-07-26,,,Indonesia,Bangka Belitung Islands,Bangka Barat,2
2021-07-26,,204790,Indonesia,Bengkulu,Seluma,2
2021-07-26,,1401036,Indonesia,Banten,Serang,2
2021-07-26,,329077,Indonesia,Jambi,Merangin,2
2021-07-26,,2054614,Indonesia,West Java,Cirebon,2
2021-07-26,,2330333,Indonesia,West Java,Depok,2
2021-07-26,,678027,Indonesia,West Java,Tasikmalaya,2
2021-07-26,,1017838,Indonesia,East Java,Lumajang,2
2021-07-26,,,Indonesia,East Java,Pasuruan,2
2021-07-26,,,Indonesia,East Java,Nganjuk,2
2021-07-26,,,Indonesia,East Java,Magetan,2
2021-07-26,,335677,Indonesia,South Kalimantan,Tanah Laut,2
2021-07-26,,168532,Indonesia,North Kalimantan,Nunukan,2
2021-07-26,,76353,Indonesia,North Maluku,Halmahera Timur,2
2021-07-26,,274758,Indonesia,East Nusa Tenggara,Ende,2
2021-07-26,,106827,Indonesia,Papua,Yapen Islands,2
2021-07-26,,58717,Indonesia,West Papua,Sorong Selatan,2
2021-07-26,,416313,Indonesia,Riau,Indragiri Hulu,2
2021-07-26,,,Indonesia,Southeast Sulawesi,Muna,2
2021-07-26,,251519,Indonesia,South Sulawesi,Soppeng,2
2021-07-26,,279292,Indonesia,South Sulawesi,Tana Toraja,2
2021-07-26,,200977,Indonesia,West Sulawesi,Mamasa,2
2021-07-26,,513180,Indonesia,West Sulawesi,Polewali Mandar,2
2021-07-26,,188082,Indonesia,South Sumatra,Prabumulih,2
2021-07-26,,,Indonesia,Central Sulawesi,Buol,2
2021-07-26,,111412,Indonesia,Central Sulawesi,Banggai Kepulauan,2
2021-07-26,,150464,Indonesia,Central Sulawesi,Tojo Una Una,2
2021-07-26,,2114627,Indonesia,North Sumatra,Deli Serdang,2
2021-07-26,,1038554,Indonesia,North Sumatra,Asahan,2
2021-07-26,,137104,Indonesia,North Sumatra,Gunungsitoli,2
2021-07-26,,218007,Indonesia,Aceh,Aceh Tenggara,2
2021-07-26,,619407,Indonesia,Aceh,Aceh Utara,2
2021-07-26,,146453,Indonesia,Aceh,Aceh Barat Daya,2
2021-07-26,,161737,Indonesia,Bengkulu,Bengkulu Selatan,2
2021-07-26,,3584770,Indonesia,Banten,Tangerang,2
2021-07-26,,136448,Indonesia,Gorontalo,Pohuwato,2
2021-07-26,,,Indonesia,East Java,Pacitan,2
2021-07-26,,,Indonesia,East Java,Bojonegoro,2
2021-07-26,,,Indonesia,East Java,Bangkalan,2
2021-07-26,,,Indonesia,East Java,Pamekasan,2
2021-07-26,,1707474,Indonesia,Central Java,Banyumas,2
2021-07-26,,845760,Indonesia,Central Java,Wonosobo,2
2021-07-26,,868524,Indonesia,Central Java,Blora,2
2021-07-26,,1141236,Indonesia,Central Java,Jepara,2
2021-07-26,,1457090,Indonesia,Central Java,Pemalang,2
2021-07-26,,477764,Indonesia,West Kalimantan,Sanggau,2
2021-07-26,,205866,Indonesia,West Kalimantan,Sekadau,2
2021-07-26,,230376,Indonesia,West Kalimantan,Singkawang,2
2021-07-26,,156133,Indonesia,East Kalimantan,West Kutai,2
2021-07-26,,246222,Indonesia,South Kalimantan,Hulu Sungai Tengah,2
2021-07-26,,201635,Indonesia,North Kalimantan,Tarakan,2
2021-07-26,,878263,Indonesia,Lampung,Lampung Utara,2
2021-07-26,,138557,Indonesia,East Nusa Tenggara,Rote Ndao,2
2021-07-26,,163390,Indonesia,Papua,Nabire,2
2021-07-26,,131623,Indonesia,Southeast Sulawesi,Kolaka Utara,2
2021-07-26,,58753,Indonesia,Southeast Sulawesi,Buton Utara,2
2021-07-26,,290727,Indonesia,South Sulawesi,Luwu Timur,2
2021-07-26,,164107,Indonesia,West Sulawesi,Majene,2
2021-07-26,,428148,Indonesia,South Sumatra,Ogan Ilir,2
2021-07-26,,169786,Indonesia,North Sumatra,Tebing Tinggi,2
2021-07-26,107806,3721389,Indonesia,East Kalimantan,,1
2021-07-26,18155,5013687,Indonesia,West Nusa Tenggara,,1
2021-07-26,,87558,Indonesia,Aceh,Simeulue,2
2021-07-26,,82981,Indonesia,Aceh,Aceh Jaya,2
2021-07-26,,144418,Indonesia,Bengkulu,Kepahiang,2
2021-07-26,,101325,Indonesia,Jambi,Sungai Penuh,2
2021-07-26,,2436729,Indonesia,West Java,Sukabumi,2
2021-07-26,,3657701,Indonesia,West Java,Bandung,2
2021-07-26,,223159,Indonesia,East Java,Probolinggo,2
2021-07-26,,205830,Indonesia,South Kalimantan,Hulu Sungai Selatan,2
2021-07-26,,,Indonesia,East Nusa Tenggara,Manggarai,2
2021-07-26,,131083,Indonesia,East Nusa Tenggara,Lembata,2
2021-07-26,,91194,Indonesia,East Nusa Tenggara,Sabu Raijua,2
2021-07-26,,162199,Indonesia,Papua,Jayapura,2
2021-07-26,,100182,Indonesia,Papua,Mappi,2
2021-07-26,,88463,Indonesia,Papua,Intan Jaya,2
2021-07-26,,272349,Indonesia,West Papua,Sorong,2
2021-07-26,,322843,Indonesia,Riau,Kuantan Singingi,2
2021-07-26,,,Indonesia,North Sulawesi,Minahasa,2
2021-07-26,,215285,Indonesia,North Sulawesi,Minahasa Utara,2
2021-07-26,,83706,Indonesia,North Sulawesi,Bolaang Mongondow Utara,2
2021-07-26,,64801,Indonesia,North Sulawesi,Bolaang Mongondow Selatan,2
2021-07-26,,85485,Indonesia,West Sumatra,Pariaman,2
2021-07-26,,,Indonesia,Southeast Sulawesi,Buton,2
2021-07-26,,797471,Indonesia,South Sumatra,Banyuasin,2
2021-07-26,,288686,Indonesia,Central Sulawesi,Donggala,2
2021-07-26,,,Indonesia,North Sumatra,Toba Regency,2
2021-07-26,,94971,Indonesia,North Sumatra,Sibolga,2
2021-07-26,,225544,Indonesia,North Sumatra,Padang Sidempuan,2
2021-07-26,69788,4336000,Indonesia,Bali,,1
2021-07-26,7260,1202631,Indonesia,Gorontalo,,1
2021-07-26,9419,1255771,Indonesia,North Maluku,,1
2021-07-26,34585,5456203,Indonesia,East Nusa Tenggara,,1
2021-07-26,89242,6971745,Indonesia,Riau,,1
2021-07-26,66319,5441197,Indonesia,West Sumatra,,1
2021-07-26,,485377,Indonesia,Bali,Gianyar,2
2021-07-26,,,Indonesia,Bangka Belitung Islands,Pangkal Pinang,2
2021-07-26,,169458,Indonesia,Bengkulu,Mukomuko,2
2021-07-26,,1133671,Indonesia,Banten,Lebak,2
2021-07-26,,2237006,Indonesia,Banten,Tangerang,2
2021-07-26,,5715009,Indonesia,West Java,Bogor,2
2021-07-26,,1538100,Indonesia,West Java,Subang,2
2021-07-26,,1710088,Indonesia,West Java,West Bandung,2
2021-07-26,,182819,Indonesia,West Java,Banjar,2
2021-07-26,,2576596,Indonesia,East Java,Malang,2
2021-07-26,,,Indonesia,East Java,Tuban,2
2021-07-26,,2970730,Indonesia,East Java,Surabaya,2
2021-07-26,,190184,Indonesia,East Java,Batu,2
2021-07-26,,885200,Indonesia,Central Java,Sukoharjo,2
2021-07-26,,1411662,Indonesia,Central Java,Grobogan,2
2021-07-26,,1099078,Indonesia,Central Java,Demak,2
2021-07-26,,598043,Indonesia,East Kalimantan,Balikpapan,2
2021-07-26,,71448,Indonesia,Riau Islands,Natuna,2
2021-07-26,,303193,Indonesia,South Kalimantan,Barito Kuala,2
2021-07-26,,170826,Indonesia,South Kalimantan,Tapin,2
2021-07-26,,216466,Indonesia,South Kalimantan,Hulu Sungai Utara,2
2021-07-26,,305633,Indonesia,South Kalimantan,Tanah Bumbu,2
2021-07-26,,108064,Indonesia,Central Kalimantan,Barito Timur,2
2021-07-26,,1027534,Indonesia,West Nusa Tenggara,Lombok Tengah,2
2021-07-26,,211051,Indonesia,West Nusa Tenggara,Dompu,2
2021-07-26,,152,Indonesia,Papua,Biak Numfor,2
2021-07-26,,205302,Indonesia,Papua,Puncak Jaya,2
2021-07-26,,,Indonesia,Papua,Pegunungan Bintang,2
2021-07-26,,101086,Indonesia,Papua,Asmat,2
2021-07-26,,19104,Indonesia,Papua,Supiori,2
2021-07-26,,33272,Indonesia,Papua,Mamberamo Raya,2
2021-07-26,,82476,Indonesia,Papua,Yalimo,2
2021-07-26,,522125,Indonesia,Riau,Bengkalis,2
2021-07-26,,360571,Indonesia,Riau,Pelalawan,2
2021-07-26,,625642,Indonesia,Riau,Rokan Hilir,2
2021-07-26,,230436,Indonesia,North Sulawesi,Minahasa Selatan,2
2021-07-26,,424559,Indonesia,West Sumatra,Pasaman Barat,2
2021-07-26,,112045,Indonesia,Southeast Sulawesi,Buton Tengah,2
2021-07-26,,255535,Indonesia,South Sulawesi,Sinjai,2
2021-07-26,,395081,Indonesia,South Sulawesi,Maros,2
2021-07-26,,205774,Indonesia,West Sulawesi,Pasangkayu,2
2021-07-26,,,Indonesia,South Sumatra,Ogan Komering Ulu,2
2021-07-26,,241173,Indonesia,Central Sulawesi,Sigi,2
2021-07-26,,,Indonesia,North Sumatra,Tapanuli Utara,2
2021-07-26,33004,2714000,Indonesia,Central Kalimantan,,1
2021-07-26,15368,2704737,Indonesia,Southeast Sulawesi,,1
2021-07-26,53095,14562549,Indonesia,North Sumatra,,1
2021-07-26,,93136,Indonesia,Aceh,Gayo Lues,2
2021-07-26,,180200,Indonesia,Aceh,Lhokseumawe,2
2021-07-26,,78801,Indonesia,Aceh,Subulussalam,2
2021-07-26,,2256589,Indonesia,West Java,Cianjur,2
2021-07-26,,586580,Indonesia,West Java,Cimahi,2
2021-07-26,,,Indonesia,East Java,Tulungagung,2
2021-07-26,,2430185,Indonesia,East Java,Jember,2
2021-07-26,,,Indonesia,East Java,Mojokerto,2
2021-07-26,,,Indonesia,East Java,Gresik,2
2021-07-26,,24155,Indonesia,Jakarta,Thousand Islands,2
2021-07-26,,861240,Indonesia,Central Java,Karanganyar,2
2021-07-26,,398562,Indonesia,West Kalimantan,Sintang,2
2021-07-26,,121429,Indonesia,South Kalimantan,Balangan,2
2021-07-26,,144302,Indonesia,Central Kalimantan,Katingan,2
2021-07-26,,249434,Indonesia,Central Kalimantan,Palangkaraya,2
2021-07-26,,294636,Indonesia,Lampung,Lampung Barat,2
2021-07-26,,,Indonesia,Lampung,Tulang Bawang,2
2021-07-26,,57723,Indonesia,Maluku,Maluku Barat Daya,2
2021-07-26,,708236,Indonesia,West Nusa Tenggara,Lombok Barat,2
2021-07-26,,228092,Indonesia,West Nusa Tenggara,Lombok Utara,2
2021-07-26,,413283,Indonesia,Papua,Jayapura,2
2021-07-26,,,Indonesia,North Sulawesi,Bolaang Mongondow,2
2021-07-26,,230089,Indonesia,West Sumatra,Sijunjung,2
2021-07-26,,914970,Indonesia,West Sumatra,Padang,2
2021-07-26,,,Indonesia,Southeast Sulawesi,Konawe,2
2021-07-26,,65116,Indonesia,Southeast Sulawesi,Konawe Utara,2
2021-07-26,,152143,Indonesia,Southeast Sulawesi,Baubau,2
2021-07-26,,352845,Indonesia,South Sulawesi,Luwu Utara,2
2021-07-26,,405714,Indonesia,South Sumatra,Ogan Komering Ulu Selatan,2
2021-07-26,,1452456,Indonesia,South Sumatra,Palembang,2
2021-07-26,,,Indonesia,North Sumatra,Nias,2
2021-07-26,,,Indonesia,North Sumatra,Labuhan Batu,2
2021-07-26,,,Indonesia,North Sumatra,Pakpak Bharat,2
2021-07-26,,422732,Indonesia,Yogyakarta,Yogyakarta City,2
2021-07-26,,186008,Indonesia,Aceh,Aceh Barat,2
2021-07-26,,443718,Indonesia,Aceh,Pidie,2
2021-07-26,,235305,Indonesia,Aceh,Banda Aceh,2
2021-07-26,,,Indonesia,Bangka Belitung Islands,Belitung Timur,2
2021-07-26,,110380,Indonesia,Bengkulu,Lebong,2
2021-07-26,,613356,Indonesia,Banten,Serang,2
2021-07-26,,,Indonesia,Jambi,Sarolangun,2
2021-07-26,,1030720,Indonesia,West Java,Bogor,2
2021-07-26,,,Indonesia,East Java,Kediri,2
2021-07-26,,130196,Indonesia,East Java,Mojokerto,2
2021-07-26,,1781734,Indonesia,Jakarta,North Jakarta,2
2021-07-26,,754141,Indonesia,Central Java,Temanggung,2
2021-07-26,,1835627,Indonesia,Central Java,Brebes,2
2021-07-26,,,Indonesia,East Kalimantan,Samarinda,2
2021-07-26,,142382,Indonesia,Riau Islands,Bintan,2
2021-07-26,,230847,Indonesia,South Kalimantan,Tabalong,2
2021-07-26,,472483,Indonesia,Lampung,Way Kanan,2
2021-07-26,,519078,Indonesia,West Nusa Tenggara,Bima,2
2021-07-26,,722328,Indonesia,Riau,Kampar,2
2021-07-26,,461636,Indonesia,North Sulawesi,Manado,2
2021-07-26,,746735,Indonesia,South Sulawesi,Gowa,2
2021-07-26,,715345,Indonesia,South Sumatra,Ogan Komering Ilir,2
2021-07-26,,,Indonesia,Central Sulawesi,Morowali,2
2021-07-26,,,Indonesia,North Sumatra,Dairi,2
2021-07-26,,191856,Indonesia,North Sumatra,Humbang Hasundutan,2
2021-07-26,,90395,Indonesia,North Sumatra,Nias Barat,2
2021-07-26,,278055,Indonesia,North Sumatra,Pematangsiantar,2
2021-07-26,,417473,Indonesia,Yogyakarta,Kulon Progo,2
2021-07-26,3194733,273523621,Indonesia,,,0
2021-07-26,21884,5371532,Indonesia,Aceh,,1
2021-07-26,77905,8851240,Indonesia,South Sulawesi,,1
2021-07-26,,261240,Indonesia,Bali,Bangli,2
2021-07-26,,268569,Indonesia,Bengkulu,Rejang Lebong,2
2021-07-26,,1644899,Indonesia,Banten,South Tangerang,2
2021-07-26,,323554,Indonesia,Jambi,Tebo,2
2021-07-26,,320970,Indonesia,West Java,Sukabumi,2
2021-07-26,,,Indonesia,East Java,Sampang,2
2021-07-26,,132018,Indonesia,East Java,Blitar,2
2021-07-26,,929393,Indonesia,Central Java,Purbalingga,2
2021-07-26,,,Indonesia,Central Java,Purworejo,2
2021-07-26,,972794,Indonesia,Central Java,Boyolali,2
2021-07-26,,1259732,Indonesia,Central Java,Pati,2
2021-07-26,,762278,Indonesia,Central Java,Batang,2
2021-07-26,,280364,Indonesia,West Kalimantan,Bengkayang,2
2021-07-26,,240048,Indonesia,East Kalimantan,Paser,2
2021-07-26,,28833,Indonesia,East Kalimantan,Mahakam Ulu,2
2021-07-26,,1029808,Indonesia,Riau Islands,Batam,2
2021-07-26,,302524,Indonesia,Lampung,Mesuji,2
2021-07-26,,,Indonesia,Maluku,Kepulauan Tanimbar,2
2021-07-26,,242352,Indonesia,North Maluku,Halmahera Selatan,2
2021-07-26,,204215,Indonesia,North Maluku,Ternate,2
2021-07-26,,186998,Indonesia,East Nusa Tenggara,Malaka,2
2021-07-26,,,Indonesia,West Papua,Pegunungan Arfak,2
2021-07-26,,203703,Indonesia,Riau,Kepulauan Meranti,2
2021-07-26,,264084,Indonesia,Riau,Dumai,2
2021-07-26,,107898,Indonesia,Southeast Sulawesi,Wakatobi,2
2021-07-26,,,Indonesia,South Sumatra,Musi Rawas,2
2021-07-26,,238400,Indonesia,Central Sulawesi,Poso,2
2021-07-26,,359350,Indonesia,Central Sulawesi,Palu,2
2021-07-26,,,Indonesia,North Sumatra,Central Tapanuli,2
2021-07-26,,,Indonesia,North Sumatra,Langkat,2
2021-07-26,,,Indonesia,North Sumatra,Mandailing Natal,2
2021-07-26,,263062,Indonesia,North Sumatra,Padang Lawas Utara,2
2021-07-26,280257,39698631,Indonesia,East Java,,1
2021-07-26,,163407,Indonesia,Bangka Belitung Islands,Bangka Selatan,2
2021-07-26,,122124,Indonesia,Gorontalo,Gorontalo Utara,2
2021-07-26,,317604,Indonesia,Jambi,Tanjung Jabung Barat,2
2021-07-26,,1830607,Indonesia,West Java,Indramayu,2
2021-07-26,,845689,Indonesia,West Java,Purwakarta,2
2021-07-26,,3500023,Indonesia,West Java,Bekasi,2
2021-07-26,,2207600,Indonesia,East Java,Sidoarjo,2
2021-07-26,,,Indonesia,East Java,Sumenep,2
2021-07-26,,2871660,Indonesia,Jakarta,East Jakarta,2
2021-07-26,,612334,Indonesia,Central Java,Rembang,2
2021-07-26,,298383,Indonesia,West Kalimantan,Mempawah,2
2021-07-26,,120443,Indonesia,West Kalimantan,Kayong Utara,2
2021-07-26,,207564,Indonesia,East Kalimantan,Berau,2
2021-07-26,,241059,Indonesia,Central Kalimantan,Kotawaringin Barat,2
2021-07-26,,70052,Indonesia,Central Kalimantan,Lamandau,2
2021-07-26,,136060,Indonesia,Central Kalimantan,Gunung Mas,2
2021-07-26,,125870,Indonesia,North Kalimantan,Bulungan,2
2021-07-26,,71409,Indonesia,Maluku,Buru Selatan,2
2021-07-26,,,Indonesia,West Nusa Tenggara,Sumbawa,2
2021-07-26,,156559,Indonesia,East Nusa Tenggara,Nagekeo,2
2021-07-26,,109763,Indonesia,Papua,Lanny Jaya,2
2021-07-26,,,Indonesia,West Papua,Manokwari,2
2021-07-26,,22156,Indonesia,West Papua,Maybrat,2
2021-07-26,,70487,Indonesia,North Sulawesi,Kepulauan Siau Tagulandang Biaro,2
2021-07-26,,81973,Indonesia,North Sulawesi,Bolaang Mongondow Timur,2
2021-07-26,,513192,Indonesia,West Sumatra,Pesisir Selatan,2
2021-07-26,,80521,Indonesia,West Sumatra,Kepulauan Mentawai,2
2021-07-26,,125608,Indonesia,West Sumatra,Payakumbuh,2
2021-07-26,,133553,Indonesia,Southeast Sulawesi,Bombana,2
2021-07-26,,331013,Indonesia,Southeast Sulawesi,Kendari,2
2021-07-26,,180130,Indonesia,South Sulawesi,Palopo,2
2021-07-26,,,Indonesia,West Sulawesi,Mamuju,2
2021-07-26,,418845,Indonesia,South Sumatra,Lahat,2
2021-07-26,,161952,Indonesia,South Sumatra,Penukal Abab Lematang Ilir,2
2021-07-26,,913407,Indonesia,Yogyakarta,Bantul,2
2021-07-26,41881,2189653,Indonesia,Riau Islands,,1
2021-07-26,18832,742245,Indonesia,North Kalimantan,,1
2021-07-26,,165269,Indonesia,Aceh,Nagan Raya,2
2021-07-26,,152059,Indonesia,Aceh,Bener Meriah,2
2021-07-26,,,Indonesia,East Java,Probolinggo,2
2021-07-26,,1273881,Indonesia,Central Java,Klaten,2
2021-07-26,,124912,Indonesia,Central Java,Magelang,2
2021-07-26,,175288,Indonesia,Central Java,Salatiga,2
2021-07-26,,234192,Indonesia,West Kalimantan,Kapuas Hulu,2
2021-07-26,,412698,Indonesia,East Kalimantan,East Kutai,2
2021-07-26,,251039,Indonesia,Lampung,Tulang Bawang Barat,2
2021-07-26,,,Indonesia,North Maluku,Morotai Island,2
2021-07-26,,311568,Indonesia,East Nusa Tenggara,Sikka,2
2021-07-26,,219438,Indonesia,Papua,Merauke,2
2021-07-26,,226524,Indonesia,Papua,Tolikara,2
2021-07-26,,557368,Indonesia,Riau,Rokan Hulu,2
2021-07-26,,218520,Indonesia,North Sulawesi,Bitung,2
2021-07-26,,96411,Indonesia,North Sulawesi,Tomohon,2
2021-07-26,,457861,Indonesia,West Sumatra,Padang Pariaman,2
2021-07-26,,201328,Indonesia,West Sumatra,Dharmasraya,2
2021-07-26,,61427,Indonesia,West Sumatra,Sawahlunto,2
2021-07-26,,113326,Indonesia,West Sumatra,Bukittinggi,2
2021-07-26,,,Indonesia,Southeast Sulawesi,Kolaka,2
2021-07-26,,,Indonesia,Central Sulawesi,Banggai,2
2021-07-26,,384982,Indonesia,North Sumatra,Labuhanbatu Utara,2
2021-07-26,18403,3624579,Indonesia,Jambi,,1
2021-07-26,17400,959617,Indonesia,West Papua,,1
2021-07-26,,834881,Indonesia,Bali,Denpasar,2
2021-07-26,,,Indonesia,Bangka Belitung Islands,Belitung,2
2021-07-26,,2184025,Indonesia,West Java,Garut,2
2021-07-26,,,Indonesia,East Java,Lamongan,2
2021-07-26,,1041557,Indonesia,Central Java,Wonogiri,2
2021-07-26,,988708,Indonesia,Central Java,Semarang,2
2021-07-26,,626995,Indonesia,West Kalimantan,Sambas,2
2021-07-26,,573809,Indonesia,West Kalimantan,Ketapang,2
2021-07-26,,161413,Indonesia,East Kalimantan,Bontang,2
2021-07-26,,692793,Indonesia,South Kalimantan,Banjarmasin,2
2021-07-26,,216600,Indonesia,South Kalimantan,Banjarbaru,2
2021-07-26,,1279949,Indonesia,West Nusa Tenggara,Lombok Timur,2
2021-07-26,,136492,Indonesia,West Nusa Tenggara,Bima,2
2021-07-26,,213596,Indonesia,East Nusa Tenggara,Belu,2
2021-07-26,,162721,Indonesia,East Nusa Tenggara,Ngada,2
2021-07-26,,31400,Indonesia,Papua,Waropen,2
2021-07-26,,20212,Indonesia,West Papua,Tambrauw,2
2021-07-26,,,Indonesia,West Papua,Manokwari Selatan,2
2021-07-26,,33429,Indonesia,Southeast Sulawesi,Konawe Kepulauan,2
2021-07-26,,,Indonesia,Southeast Sulawesi,Muna Barat,2
2021-07-26,,434731,Indonesia,South Sulawesi,Bulukumba,2
2021-07-26,,168746,Indonesia,South Sulawesi,Barru,2
2021-07-26,,475610,Indonesia,South Sulawesi,Wajo,2
2021-07-26,,236850,Indonesia,South Sulawesi,Enrekang,2
2021-07-26,,439799,Indonesia,Central Sulawesi,Parigi Moutong,2
2021-07-26,,107452,Indonesia,Central Sulawesi,Morowali Utara,2
2021-07-26,,346764,Indonesia,North Sumatra,Batubara,2
2021-07-26,,233933,Indonesia,North Sumatra,Padang Lawas,2
2021-07-26,,426505,Indonesia,Aceh,Bireuen,2
2021-07-26,,178334,Indonesia,Aceh,Langsa,2
2021-07-26,,457765,Indonesia,Bali,Tabanan,2
2021-07-26,,165021,Indonesia,Bangka Belitung Islands,Bangka Tengah,2
2021-07-26,,360495,Indonesia,Bengkulu,Bengkulu,2
2021-07-26,,2394873,Indonesia,West Java,Bandung,2
2021-07-26,,,Indonesia,East Java,Banyuwangi,2
2021-07-26,,676703,Indonesia,East Java,Situbondo,2
2021-07-26,,186262,Indonesia,East Java,Pasuruan,2
2021-07-26,,,Indonesia,East Java,Madiun,2
2021-07-26,,911277,Indonesia,Central Java,Pekalongan,2
2021-07-26,,392022,Indonesia,West Kalimantan,Landak,2
2021-07-26,,226289,Indonesia,West Kalimantan,Melawi,2
2021-07-26,,596669,Indonesia,West Kalimantan,Kubu Raya,2
2021-07-26,,122219,Indonesia,Central Kalimantan,Pulang Pisau,2
2021-07-26,,542984,Indonesia,Lampung,Pesawaran,2
2021-07-26,,,Indonesia,Maluku,Maluku Tenggara,2
2021-07-26,,,Indonesia,Maluku,Kepulauan Aru,2
2021-07-26,,186299,Indonesia,North Maluku,Halmahera Utara,2
2021-07-26,,,Indonesia,Papua,Puncak,2
2021-07-26,,109961,Indonesia,Papua,Dogiyai,2
2021-07-26,,,Indonesia,West Papua,Sorong,2
2021-07-26,,60082,Indonesia,West Papua,Kaimana,2
2021-07-26,,133529,Indonesia,South Sulawesi,Selayar Islands,2
2021-07-26,,1651146,Indonesia,South Sulawesi,Makassar,2
2021-07-26,,322184,Indonesia,South Sumatra,Empat Lawang,2
2021-07-26,,136244,Indonesia,South Sumatra,Pagar Alam,2
2021-07-26,,1063448,Indonesia,Yogyakarta,Sleman,2
2021-07-26,15876,1991838,Indonesia,Bengkulu,,1
2021-07-26,44030,4244096,Indonesia,South Kalimantan,,1
2021-07-26,41584,8470683,Indonesia,South Sumatra,,1
2021-07-26,,379429,Indonesia,Aceh,Aceh Besar,2
2021-07-26,,,Indonesia,Bangka Belitung Islands,Bangka,2
2021-07-26,,387543,Indonesia,Banten,Cilegon,2
2021-07-26,,157215,Indonesia,Gorontalo,Bone Bolango,2
